dataset_id,cell_count,unique_cell_types,tissues,diseases,tissue_general_query
eec804b9-2ae5-44f0-a1b5-d721e21257de,0,0,,,blood;brain;intestine;kidney;liver;lung
ef0d813e-b9b4-4d30-8e54-b3939942c447,0,0,,,blood;brain;intestine;kidney;liver;lung
ef1a4b05-540c-4f73-8ceb-49dfa800645d,5594,3,lung,normal,blood;brain;intestine;kidney;liver;lung
ef7bb7f0-234d-459f-b613-b37cc7a4c70f,0,0,,,blood;brain;intestine;kidney;liver;lung
f01bdd17-4902-40f5-86e3-240d66dd2587,0,0,,,blood;brain;intestine;kidney;liver;lung
f0f0d7c4-3bec-428e-9539-c99d36548d96,0,0,,,blood;brain;intestine;kidney;liver;lung
f13b63f5-779f-478a-90a7-5ee65d9d6828,0,0,,,blood;brain;intestine;kidney;liver;lung
f14bc322-1322-4184-8d16-409557525ea5,440854,33,lung,anthracosis;hypersensitivity pneumonitis;interstitial lung disease;lymphoid interstitial pneumonia;non-specific interstitial pneumonia;normal;pulmonary sarcoidosis,blood;brain;intestine;kidney;liver;lung
f156606a-dd9a-49fd-bc40-0e069b6cf07c,0,0,,,blood;brain;intestine;kidney;liver;lung
f15af735-2677-444e-8963-6a88cd9510e3,0,0,,,blood;brain;intestine;kidney;liver;lung
f15e263b-6544-46cb-a46e-e33ab7ce8347,0,0,,,blood;brain;intestine;kidney;liver;lung
f1606894-59df-4794-a37f-baa7c6fb6de1,0,0,,,blood;brain;intestine;kidney;liver;lung
f16f4108-7873-4035-9989-3748da1a7ff1,0,0,,,blood;brain;intestine;kidney;liver;lung
f171db61-e57e-4535-a06a-35d8b6ef8f2b,0,0,,,blood;brain;intestine;kidney;liver;lung
f1f123cc-ca2c-460f-b7f1-88240efb1e82,0,0,,,blood;brain;intestine;kidney;liver;lung
f20f44ef-a0d4-4d94-87de-037fd47141f0,0,0,,,blood;brain;intestine;kidney;liver;lung
f28376c8-2ca0-419f-8e22-543f71457eb3,0,0,,,blood;brain;intestine;kidney;liver;lung
f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,0,0,,,blood;brain;intestine;kidney;liver;lung
f3565fda-499a-4d20-bd92-563c09954c42,0,0,,,blood;brain;intestine;kidney;liver;lung
f3c49918-4707-4d92-bb6d-2b5b4eb9d1b4,0,0,,,blood;brain;intestine;kidney;liver;lung
f3ee7613-b27f-4deb-a5aa-1d4f9a2db963,0,0,,,blood;brain;intestine;kidney;liver;lung
f43f70fc-0aa9-493e-8e5a-5649f090d433,0,0,,,blood;brain;intestine;kidney;liver;lung
f502c312-05dc-4fd4-a762-92a63e92b539,0,0,,,blood;brain;intestine;kidney;liver;lung
f512b8b6-369d-4a85-a695-116e0806857f,0,0,,,blood;brain;intestine;kidney;liver;lung
f54647ec-0c03-4775-8dac-5a477c10a3f5,0,0,,,blood;brain;intestine;kidney;liver;lung
f5a04dff-d394-4023-8811-65494e8bb11d,0,0,,,blood;brain;intestine;kidney;liver;lung
f5af510b-86d5-4f98-946f-b2d6d3e28de9,0,0,,,blood;brain;intestine;kidney;liver;lung
f5b0810c-1664-4a62-ad06-be1d9964aa8b,0,0,,,blood;brain;intestine;kidney;liver;lung
f5be4b96-f5a3-4c3d-84ac-6f69daf744d5,0,0,,,blood;brain;intestine;kidney;liver;lung
f5be9ed2-5d41-4a52-91e4-4ff24ff84900,0,0,,,blood;brain;intestine;kidney;liver;lung
f628a4aa-d935-46cb-872d-454a7d133acf,0,0,,,blood;brain;intestine;kidney;liver;lung
f641d68a-e877-4bb8-afd7-b8fa3921d461,0,0,,,blood;brain;intestine;kidney;liver;lung
f64e1be1-de15-4d27-8da4-82225cd4c035,0,0,,,blood;brain;intestine;kidney;liver;lung
f67f2cfa-ba45-4f77-8e26-64a15f666043,0,0,,,blood;brain;intestine;kidney;liver;lung
f6cc8a47-2dea-40aa-8608-d771c5ef8a07,7750,10,blood,normal,blood;brain;intestine;kidney;liver;lung
f6d9f2ad-5ec7-4d53-b7f0-ceb0e7bcd181,0,0,,,blood;brain;intestine;kidney;liver;lung
f6dafdd1-d746-407e-8019-4470e02d4cbd,0,0,,,blood;brain;intestine;kidney;liver;lung
f72958f5-7f42-4ebb-98da-445b0c6de516,0,0,,,blood;brain;intestine;kidney;liver;lung
f75f2ff4-2884-4c2d-b375-70de37a34507,0,0,,,blood;brain;intestine;kidney;liver;lung
f7995301-7551-4e1d-8396-ffe3c9497ace,0,0,,,blood;brain;intestine;kidney;liver;lung
f7a068f1-0fdb-48e8-8029-db870ff11d9e,0,0,,,blood;brain;intestine;kidney;liver;lung
f7c1c579-2dc0-47e2-ba19-8165c5a0e353,207036,12,intestine;kidney,normal,blood;brain;intestine;kidney;liver;lung
f7ca7eb9-0919-4eba-99a1-21ba382b4174,11103,8,intestine,normal,blood;brain;intestine;kidney;liver;lung
f7d003d4-40d5-4de8-858c-a9a8b48fcc67,0,0,,,blood;brain;intestine;kidney;liver;lung
f801b7a9-80a6-4d09-9161-71474deb58ae,6044,21,kidney,normal,blood;brain;intestine;kidney;liver;lung
f854421b-d231-4231-9b23-fc3be7fbee45,0,0,,,blood;brain;intestine;kidney;liver;lung
f89af62b-4059-4fb9-8bc0-e8e189c4c340,0,0,,,blood;brain;intestine;kidney;liver;lung
f8c77961-67a7-4161-b8c2-61c3f917b54f,0,0,,,blood;brain;intestine;kidney;liver;lung
f8d8b443-bca6-4c3c-9042-669dfb7f8030,0,0,,,blood;brain;intestine;kidney;liver;lung
f8dda921-5fb4-4c94-a654-c6fc346bfd6d,0,0,,,blood;brain;intestine;kidney;liver;lung
f9034091-2e8f-4ac6-9874-e7b7eb566824,0,0,,,blood;brain;intestine;kidney;liver;lung
f95d8919-1f2a-405f-8776-bfecc0ab0f3f,0,0,,,blood;brain;intestine;kidney;liver;lung
f9685456-c8a8-43ad-a326-476273ef36a0,0,0,,,blood;brain;intestine;kidney;liver;lung
f9846bb4-784d-4582-92c1-3f279e4c6f0c,0,0,,,blood;brain;intestine;kidney;liver;lung
f9ad5649-f372-43e1-a3a8-423383e5a8a2,0,0,,,blood;brain;intestine;kidney;liver;lung
f9cfac8d-bff6-47a2-a1f6-503827d375f5,637,1,brain,normal,blood;brain;intestine;kidney;liver;lung
fa27492b-82ff-4ab7-ac61-0e2b184eee67,0,0,,,blood;brain;intestine;kidney;liver;lung
fa554686-fc07-44dd-b2de-b726d82d26ec,0,0,,,blood;brain;intestine;kidney;liver;lung
fa8605cf-f27e-44af-ac2a-476bee4410d3,59506,10,blood,COVID-19;normal,blood;brain;intestine;kidney;liver;lung
faed4f71-6b50-4fc7-bd1c-8f385dccfdce,0,0,,,blood;brain;intestine;kidney;liver;lung
fbd69faa-b0c5-45ba-89c9-da938a7f5a14,0,0,,,blood;brain;intestine;kidney;liver;lung
fbdd8c17-b34a-4cbc-abc4-1aeaa294a538,0,0,,,blood;brain;intestine;kidney;liver;lung
fbf173f9-f809-4d84-9b65-ae205d35b523,0,0,,,blood;brain;intestine;kidney;liver;lung
fc0ceb80-d2d9-47c1-9d78-b0e45c64c500,0,0,,,blood;brain;intestine;kidney;liver;lung
fcadb222-82e2-43eb-a3ab-6af0a22051fe,0,0,,,blood;brain;intestine;kidney;liver;lung
fd072bc3-2dfb-46f8-b4e3-467cb3223182,230001,63,kidney;liver,normal,blood;brain;intestine;kidney;liver;lung
fd89be61-2869-4342-a86e-e1fce3a8f269,0,0,,,blood;brain;intestine;kidney;liver;lung
fe1a73ab-a203-45fd-84e9-0f7fd19efcbd,0,0,,,blood;brain;intestine;kidney;liver;lung
fe2eecbc-977a-4aec-9196-f89c3281d11c,0,0,,,blood;brain;intestine;kidney;liver;lung
fe4b89d5-461e-440c-a5a8-621b37b122c0,0,0,,,blood;brain;intestine;kidney;liver;lung
fe52003e-1460-4a65-a213-2bb1a508332f,0,0,,,blood;brain;intestine;kidney;liver;lung
fe7aae33-6f7c-41a5-8d29-9996a9ddf1ab,0,0,,,blood;brain;intestine;kidney;liver;lung
ff45e623-7f5f-46e3-b47d-56be0341f66b,0,0,,,blood;brain;intestine;kidney;liver;lung
ff4cfa86-9c0c-4b7c-abd6-90547657d04f,0,0,,,blood;brain;intestine;kidney;liver;lung
ff7d15fa-f4b6-4a0e-992e-fd0c9d088ded,0,0,,,blood;brain;intestine;kidney;liver;lung
ff995299-bf56-4d11-914d-b77949f02fb1,0,0,,,blood;brain;intestine;kidney;liver;lung
